,category_1,category_10,category_15,category_17,category_19,category_2,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,duration_Extended,duration_Long,duration_Medium,duration_Short,duration_Very Long,duration_Very Short,views_log,likes_log,comments_log,duration_seconds_log,views_norm,likes_norm,comments_norm,duration_seconds_norm,tag_count_norm,title_length_norm,title_word_count_norm,like_view_ratio_norm,comment_view_ratio_norm,engagement_score_norm,title_caps_count_norm,channel_trending_count_norm,title_has_number,title_has_question,title_has_exclamation,title_has_special,title_has_brackets,title_caps_count,clickbait_score,title_positive_words,title_negative_words,title_sentiment_score,title_is_emotional,title_uniqueness,title_char_count,title_word_count,title_emotion_ratio,title_caps_percentage,title_brackets_count,title_word_diversity,like_view_ratio,comment_view_ratio,engagement_score,channel_video_count,channel_avg_engagement,relative_engagement,publish_hour,publish_day,publish_month,publish_year,publish_dayofweek,publish_weekend,publish_quarter,publish_morning,publish_afternoon,publish_evening,publish_night,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,duration_seconds,duration_minutes,duration_log,duration_very_short,duration_short,duration_medium,duration_long,duration_very_long
112,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,15.164190535093118,10.550328980219563,7.829630389150193,4.663439094112067,0.5624767414704515,-0.2624021501243418,-0.21263718639802465,-0.5814964068846195,-0.7869489644223313,0.18313295227167425,0.24985583949393253,-0.9324442379859131,-0.6393852681451604,-1.1365588294604132,-0.6395709341069616,1.847097030981444,1,0,0,1,0,0,0,0,0,0,0,0.4158869147044982,55,10,0,0.0,0,1.0,0.9913205909349548,0.06523314684908066,1.3174863251803581,7,1.2671428571428573,1.0397299071321877,16.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,105,1.75,4.663439094112067,0,1,0,0,0
113,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,13.178910048612348,9.46568002150671,5.365976015021851,7.347299700743164,-0.35388612128700575,-0.5541632627896529,-0.6422774514878477,0.293815426859725,1.7919432670124755,-0.2793239979093212,-0.222461437432216,-0.5515858775534719,-0.7085604988284901,-0.7741062240550705,1.1620373309830712,-0.35182800590122726,0,0,1,1,0,4,0,0,0,0,1,0.5564217842893021,45,8,0,50.0,0,1.0,2.4396743824739597,0.0402580293978117,2.640964529463018,5,1.83,1.44315001610001,13.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1551,25.85,7.347299700743164,0,0,0,1,0
114,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,14.143042953016012,11.523776380274466,8.22764270790443,6.961296045910167,-0.11717393623561037,0.46352110242740574,0.01694015525214598,-0.007035182663746081,-0.5935320470647207,0.2293786472897738,0.24985583949393253,0.7226488150863836,-0.07125937759331501,0.7990923185553537,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.5528784553984666,56,10,0,0.0,0,1.0,7.285560982430043,0.26968611332726505,8.633991549066367,4,5.91,1.4609122756457473,17.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1054,17.566666666666666,6.961296045910167,0,0,1,0,0
115,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,13.537744492344256,8.469682208745185,5.3706380281276624,7.19668657083435,-0.29091026579928136,-0.6481163191643333,-0.6420906513725912,0.16245811847623762,1.1472202091537738,0.923064072561267,1.1944903933462296,-1.0276325329849079,-0.7418979593987697,-1.2753704655730977,0.2612331984380548,-0.35182800590122726,1,0,0,1,0,2,0,0,0,0,0,0.4436236359573827,71,14,0,14.285714285714285,0,1.0,0.6293293622346935,0.02825183207850313,0.7705885226272091,4,0.53,1.453940608730583,11.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1334,22.233333333333334,7.19668657083435,0,0,0,1,0
116,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.959246296614191,12.348882113391713,9.824714871370732,5.176149732573829,0.36563314311678763,1.9593262356762344,2.7707474543626547,-0.5385177483812664,-0.722476658636461,0.27562434230787336,0.013697201030858266,0.7397669311207331,0.8155170735761179,1.1846801966461438,-0.6395709341069616,-0.35182800590122726,0,0,0,1,1,0,1,0,0,0,0,0.5055098236483857,57,9,0,0.0,1,1.0,7.3507473386713915,0.5889493925384025,10.295494301363403,7,6.910000000000001,1.489941288185731,4.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,176,2.933333333333333,5.176149732573829,0,1,0,0,0
117,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,13.924012434377774,9.84081395800807,7.617267813628347,5.863631175598097,-0.1924333180095855,-0.4863499524767156,-0.3024880418363746,-0.4325844351687766,-0.14222590656362957,-1.2504835932894118,-0.9309373528214387,-0.7499561807226474,-0.3140672154135169,-0.8126650118641495,0.711635264710563,-0.35182800590122726,0,0,0,0,0,3,0,0,0,0,1,0.549799289564479,24,5,0,60.0,0,1.0,1.6852591857571195,0.18230657290558278,2.5967920502850337,4,1.73,1.5010358672167825,15.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,351,5.85,5.863631175598097,0,0,1,0,0
118,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.545620134366679,11.501217189838068,8.734399150063695,5.438079308923196,0.07247331962543731,0.43749676363304335,0.4783364399355646,-0.5064350878083409,-0.6580043528505909,0.0443958672173756,0.24985583949393253,0.059170621877922235,0.010973025146707638,0.15130468336282618,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.5403645215679682,52,10,0,0.0,0,1.0,4.762427920302876,0.29932920767867116,6.259073958696232,4,4.235,1.4779395416047771,19.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,229,3.816666666666667,5.438079308923196,0,1,0,0,0
119,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.14875795546359,10.691444787858716,9.154510487015513,5.616771097666572,-0.35821942354279024,-0.19560442376435527,1.0843160138274714,-0.47919509298227214,0.6314417628668125,0.27562434230787336,-0.222461437432216,1.0594102775317216,4.296503581456129,2.3761467399466856,-0.6395709341069616,-0.35182800590122726,1,0,0,1,1,0,0,0,0,0,0,0.5108260646365907,57,8,0,12.5,1,1.0,8.566302797971062,1.8419391786073256,17.77599869100769,3,10.0,1.777599869100769,15.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,274,4.566666666666666,5.616771097666572,0,1,0,0,0
120,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.160468208787135,12.049705344144874,8.950921764797261,5.220355825078324,0.5585300309908433,1.270887263569759,0.7589102130507447,-0.5336750826344098,-0.6580043528505909,-1.8516776285247059,-1.6394132682106615,-0.021213526688908448,-0.2621163393581647,-0.0453451344634769,-0.1891688678344534,1.847097030981444,1,0,0,0,0,1,0,0,0,0,1,0.6309297535714575,11,2,0,100.0,0,1.0,4.456669488431935,0.20098889454284144,5.461613961146142,6,3.6233333333333335,1.5073451594699563,11.0,14.0,3.0,2025.0,4.0,0.0,1.0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,184,3.066666666666667,5.220355825078324,0,1,0,0,0
121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.615139484277702,10.438869194198006,7.312553498102598,7.437206366871292,-0.27410289879980126,-0.3088881974253138,-0.4022393033833161,0.38219407673985933,-0.7869489644223313,0.3681157323440724,0.013697201030858266,-0.09554980015911754,-0.31212253021358394,-0.14174210398617446,-0.6395709341069616,-0.35182800590122726,0,0,1,0,0,0,2,1,0,1,1,0.5892623424705271,59,9,1,0.0,0,1.0,4.173987629914006,0.18303426332985512,5.089158946563281,4,3.47,1.4666164111133375,21.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1697,28.283333333333335,7.437206366871292,0,0,0,1,0
122,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,14.387044752964025,9.860840977814656,7.705262474866325,6.1224928095143865,-0.011442464166726903,-0.48196447631624656,-0.2675564202834194,-0.3696297804596398,-0.4001151297071103,-0.46430677798171943,-0.45862007589529025,-0.9085682789088172,-0.4724201531223442,-1.0440177387186236,-0.1891688678344534,-0.35182800590122726,1,0,0,0,0,1,0,0,0,0,0,0.6023221542145912,41,7,0,14.285714285714285,0,1.0,1.082112117521306,0.12529778693277907,1.708601052185201,2,1.13,1.5120363293674348,14.0,10.0,3.0,2025.0,0.0,0.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,0.0,1.0,455,7.583333333333333,6.1224928095143865,0,0,1,0,0
123,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,13.17833152760592,10.696774142468731,7.611842399580417,7.2640301428995295,-0.3539704986646876,-0.1928923529809073,-0.3045428431041955,0.2187541077834465,-0.9158935759940716,-0.0018498278007239425,-0.45862007589529025,1.0054527136262141,0.24127931525305465,1.219383105674315,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.6818164945868893,51,7,0,0.0,0,1.0,8.361117362386318,0.3821998142898478,10.272116433835556,4,7.0,1.4674452048336508,17.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1427,23.783333333333335,7.2640301428995295,0,0,0,1,0
124,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.217671739025183,11.823500971485318,8.57376254290413,3.4011973816621555,-0.348120058069016,0.8712549780836472,0.3061067336691225,-0.6275017314797579,2.2432494075135665,1.2930296327060633,0.9583317548831553,5.329052325091595,1.8514786607975515,2.3761467399466856,0.2612331984380548,-0.35182800590122726,0,0,0,1,1,2,0,0,0,0,1,0.5109716053113776,79,13,0,23.076923076923077,1,1.0,24.80372655900567,0.9618216793515613,29.61283495576347,5,10.0,2.961283495576347,14.0,15.0,3.0,2025.0,5.0,1.0,1.0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,29,0.48333333333333334,3.4011973816621555,1,0,0,0,0
125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.202246022922827,11.764213226228906,8.871365005136852,5.318119993844216,-0.09383862793142511,0.7806256510095327,0.6486981450494422,-0.5221737514856252,-0.33564282392124006,-0.1405869128550226,-0.222461437432216,1.1032968146458988,0.5238142935861729,1.4353123174051572,-0.6395709341069616,1.847097030981444,0,0,0,1,1,0,1,0,0,0,0,0.3994962050802706,48,8,0,0.0,1,1.0,8.73318633904057,0.48391281961409244,11.152750437111033,9,7.064444444444444,1.5787158530040784,4.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,203,3.3833333333333333,5.318119993844216,0,1,0,0,0
126,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12.848102831950241,9.450930836894113,7.539027055823995,6.904750769961838,-0.3949776284749953,-0.5563444601431493,-0.33106845947061064,-0.042144509328456994,0.5024971512950721,-0.510552472999819,-0.6947787143583645,-0.3131418280919022,0.5529845715851675,-0.0029304678734900255,-0.1891688678344534,-0.35182800590122726,0,0,0,0,0,1,0,0,0,0,0,0.546607011324819,40,6,0,16.666666666666664,0,1.0,3.346524024774644,0.49438781685286237,5.818463109038956,4,3.83,1.519180968417482,9.0,15.0,3.0,2025.0,5.0,1.0,1.0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,996,16.6,6.904750769961838,0,0,1,0,0
127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.221933561401316,10.7148843265641,7.210079628170788,5.41610040220442,-0.347472337610929,-0.18356744577654152,-0.4295121202107571,-0.5094617539001264,-0.33564282392124006,0.18313295227167425,0.24985583949393253,0.9501278040466882,-0.14043460827664483,1.0034538939434725,-0.6395709341069616,1.847097030981444,0,0,0,1,1,0,0,0,0,0,0,0.3793312865382224,55,10,0,0.0,1,0.8888888888888888,8.150673399149449,0.24477366582963245,9.37454172829761,9,7.064444444444444,1.3270033902906337,17.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,224,3.7333333333333334,5.41610040220442,0,1,0,0,0
128,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.892499817042573,12.868904938087761,9.999479318189854,5.135798437050262,5.481913620641451,3.775305750819518,3.4301518612179054,-0.542755080909766,-0.722476658636461,-0.6955352530722172,-0.6947787143583645,-0.7227407427878518,-0.5385394499200651,-0.8782149511395838,1.6124393972555795,-0.35182800590122726,0,0,0,1,1,5,1,0,0,0,1,0.5479548176154261,36,6,0,83.33333333333334,1,1.0,1.7888496796038866,0.10147978211026779,2.296248590155226,9,1.56,1.471954224458478,3.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.7071067811865475,0.7071067811865476,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,169,2.816666666666667,5.135798437050262,0,1,0,0,0
129,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.757644740964642,10.102912017229745,7.243512974665482,8.134760782418645,-0.40404157874224894,-0.4213872016680832,-0.4209193149089606,1.4191298797855452,0.5669694570809423,-0.1405869128550226,0.24985583949393253,0.6558329428232773,0.2982308103939487,0.8839216517353273,0.711635264710563,-0.35182800590122726,1,1,0,1,0,3,0,0,0,0,0,0.5347184833073595,48,10,0,30.0,0,1.0,7.031495269229107,0.40265556819654663,9.04477311021184,3,6.13,1.4754931664293378,22.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3410,56.833333333333336,8.134760782418645,0,0,0,1,0
130,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.364313573529152,12.649591119039613,9.801676286389442,5.017279836814924,0.7978226196381427,2.893363413495715,2.692104605839692,-0.5542564120585506,-0.5935320470647207,-0.09434121783692304,-0.222461437432216,0.5482333563216514,0.24572430999575856,0.7528217731844588,0.2612331984380548,-0.35182800590122726,0,0,0,1,1,2,1,0,0,0,0,0.4898323324080017,49,8,0,25.0,1,1.0,6.6223132015097015,0.3838427755511086,8.541527079265244,3,5.79,1.4752205663670541,20.0,12.0,3.0,2025.0,2.0,0.0,1.0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,150,2.5,5.017279836814924,0,1,0,0,0
131,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.75811698511212,9.756784073343919,7.018401799069201,7.305188215393037,-0.4039963568797005,-0.5038226127581633,-0.473596947411278,0.2550741008848716,-0.33564282392124006,0.4606071223802715,0.013697201030858266,0.1142325803662908,0.0720917028588865,0.23227813776189213,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.6114598694092837,61,9,0,0.0,0,1.0,4.971801507949988,0.32128144081483423,6.57820871202416,4,4.44,1.48157853874418,19.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1487,24.783333333333335,7.305188215393037,0,0,0,1,0
132,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,13.578865013605066,9.392995206560258,7.586803535162581,6.643789733147672,-0.28214246358310713,-0.564607620487612,-0.3138828488670177,-0.18076581633222938,-0.20669821234949973,1.4780124127784615,0.722173116420081,-0.7932116352180468,-0.12682181187711403,-0.7818179816168862,-0.1891688678344534,-0.35182800590122726,1,0,1,1,0,1,0,0,0,0,1,0.6235279138193957,83,12,0,0.0,0,1.0,1.5207723592686913,0.24972442890265686,2.769394503781976,3,1.8099999999999998,1.530052212034241,23.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,767,12.783333333333333,6.643789733147672,0,0,1,0,0
133,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,15.940753874451255,11.942061525740565,9.515837804297965,4.983606621708336,1.809551772676705,1.0694323376298962,1.853185288222998,-0.5572830781503361,-0.7869489644223313,0.09064156223547515,0.48601447795700675,-0.7108816485766513,-0.37018527404015394,-0.7972414967405179,-0.6395709341069616,1.847097030981444,1,0,0,1,0,0,1,0,0,0,0,0.3629274982162105,53,11,0,0.0,0,1.0,1.8339487809694979,0.1620550084334993,2.6442238231369943,7,1.2671428571428573,2.08676062705287,16.0,12.0,3.0,2025.0,2.0,0.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,145,2.4166666666666665,4.983606621708336,0,1,0,0,0
134,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12.507591052887857,8.271292652979412,5.356586274672012,6.137727054086234,-0.4252225064849042,-0.6580182627056029,-0.6426510517183606,-0.3653924479311402,-0.7869489644223313,0.5993442074345702,0.48601447795700675,-0.8129592621639709,-0.6038253102035289,-0.9977471933477288,-0.1891688678344534,-0.35182800590122726,1,0,0,0,0,1,0,0,0,0,0,0.5438486332575225,64,11,0,9.090909090909092,0,1.0,1.4457376812719829,0.07803802782000215,1.8359278203719938,4,1.25,1.468742256297595,16.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,462,7.7,6.137727054086234,0,0,1,0,0
135,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,14.459105033694543,11.700242855114809,8.848796450925947,5.3981627015177525,0.025046064048573485,0.6886806810872775,0.6189969267236675,-0.5118830867735547,-0.4001151297071103,-0.4180610829636199,0.013697201030858266,0.4730293442506224,0.19599593131175846,0.6525689248808534,-0.6395709341069616,-0.35182800590122726,1,0,0,1,0,0,0,0,0,0,0,0.4456506616628122,42,9,0,11.11111111111111,0,1.0,6.336333196554002,0.3659416311276834,8.166041352192419,6,5.53,1.4766801721866942,22.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,220,3.6666666666666665,5.3981627015177525,0,1,0,0,0
136,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,13.889298979066997,9.909370215694283,8.46695197497949,6.466144724237619,-0.20291927525953596,-0.47096616373485967,0.2059818718916681,-0.256432468626865,-0.4001151297071103,1.755486582887059,1.4306490318093037,-0.701757245713488,0.40629974507593786,-0.46563592158243833,0.711635264710563,-0.35182800590122726,0,0,0,0,0,3,0,0,0,0,0,0.5809498650097952,89,15,0,26.666666666666668,0,1.0,1.868605897575466,0.44158435338637797,4.076527664507356,2,2.63,1.5500105188240898,4.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,642,10.7,6.466144724237619,0,0,1,0,0
137,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.342083538697905,11.79226785877191,9.637436500210642,5.961005339623274,-0.032912370640789224,0.8228416294174165,2.1810194904980587,-0.41079243930792153,0.7603863744385528,-1.2967292883075112,-1.167095991284513,0.8604351868528839,1.6945147839458192,1.6743768018214473,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.4731973151785931,23,4,0,0.0,0,1.0,7.809551484567829,0.9052523774170629,12.335813371653144,4,8.18,1.5080456444563746,12.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,1,0,0,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,387,6.45,5.961005339623274,0,0,1,0,0
138,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.1832144318493,11.327511130466025,7.834788107388194,5.594711379601839,0.5828784193133393,0.2556149102409583,-0.2102087848996909,-0.4828270922924146,-0.07775360077775939,-0.3718153879455203,-0.45862007589529025,-0.6367557359793679,-0.6418855776879313,-0.835800284549597,-0.6395709341069616,4.046022067864115,1,0,0,1,0,0,0,0,0,0,0,0.3702214358812614,43,7,0,14.285714285714285,0,1.0,2.1158467818753626,0.06433498610914433,2.437521712421084,16,1.97625,1.2334075711175632,3.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,0,1,0.7071067811865475,0.7071067811865476,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,268,4.466666666666667,5.594711379601839,0,1,0,0,0
139,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,12.749024646281176,8.307459327011946,5.662960480135946,6.879355804460439,-0.4048632930739217,-0.65635639805532,-0.6284542429588708,-0.057277839787384106,-0.5935320470647207,-0.8805180331446153,-0.222461437432216,-0.8834827448123971,-0.5888234529469032,-1.0671530114040708,0.2612331984380548,-0.35182800590122726,1,0,1,0,0,2,0,0,0,0,1,0.4723463942709899,32,8,0,25.0,0,1.0,1.1774617608180933,0.0833781212323693,1.5943523669799398,4,1.07,1.4900489411027473,20.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,971,16.183333333333334,6.879355804460439,0,0,1,0,0
140,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.1497149247589,5.575949103146316,3.091042453358316,7.923348211930154,-0.4806021920367488,-0.7000957523926298,-0.678143073617085,1.0256632878534404,-0.2711705181353699,1.108046852633665,0.9583317548831553,-1.0936595519745418,-0.7366195281418086,-1.3409204048485321,1.1620373309830712,-0.35182800590122726,1,0,0,1,1,4,0,0,0,0,1,0.572246949022437,75,13,0,30.76923076923077,2,1.0,0.37818328228578,0.030197144212933007,0.529169003350445,1,0.36,1.4699138981956807,13.0,14.0,3.0,2025.0,4.0,0.0,1.0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2760,46.0,7.923348211930154,0,0,0,1,0
141,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14.573677862422562,11.296534066478552,8.45553053102413,7.294377299288821,0.08875677480270995,0.22637070868667253,0.19589466566782007,0.24538876939115822,0.7603863744385528,1.246783937687964,1.4306490318093037,-0.20086171216767382,-0.20877640244571763,-0.20729204326160894,-0.6395709341069616,-0.35182800590122726,1,0,0,1,0,0,0,0,0,0,0,0.460586076314563,78,15,0,0.0,0,0.8571428571428571,3.7735433572593187,0.22020652560955042,4.874575985307071,2,3.3,1.4771442379718396,15.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1471,24.516666666666666,7.294377299288821,0,0,0,1,0
142,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,13.937742349880317,10.943711259252968,7.232733136177615,7.102499355774649,-0.18818439313148289,-0.04997199305656838,-0.42372131663780727,0.08981813227338746,-0.4645874354929804,-0.9267637281627149,-0.45862007589529025,0.12385659030265322,-0.480476706093495,0.012493047250141597,-0.6395709341069616,-0.35182800590122726,0,0,0,1,0,0,0,0,0,0,0,0.6333702447869168,31,7,0,0.0,0,1.0,5.0084290916492265,0.12238775591474449,5.620367871222949,3,3.8699999999999997,1.4522914395924933,20.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1214,20.233333333333334,7.102499355774649,0,0,0,1,0
143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,13.222101919341556,9.169934957341145,6.855408798609928,4.290459441148391,-0.34744669350594726,-0.5923053646589956,-0.5049793667743607,-0.6014724030904032,1.7919432670124755,-0.3718153879455203,-0.45862007589529025,-0.7360197728913029,-0.3437931177553494,-0.8126650118641495,-0.6395709341069616,-0.35182800590122726,0,0,0,0,0,0,0,0,0,0,0,0.5729794221379014,43,7,0,0.0,0,1.0,1.7382883209036275,0.17160234595612192,2.5963000506842375,1,1.73,1.5007514743839523,17.0,13.0,3.0,2025.0,3.0,0.0,1.0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,72,1.2,4.290459441148391,0,1,0,0,0
